MWENEZI,Secondary
RENGWE,Secondary
RENGWE,Primary
RENGWE,Secondary
RENJE,Primary
RENZVA,Primary
RESTHAVEN,Primary
RHINO,Primary
RHINOZIBANGWE,Secondary
RHODES ESTATE PREPARATION,Primary
RICHMOND,Primary
RICHMOND,Secondary
RIDZIWI SEC,Secondary
RIMAI,Primary
RIMBI,Primary
RIMBI,Secondary
RIMUKA 1 HIGH,Secondary
RIMUKA 2 HIGH,Secondary
RIMUKA 3 HIGH,Secondary
RINESHANGA,Primary
RINETTE,Primary
RINGA,Secondary
RINGA,Primary
RINGANAYI,Primary
RINGARI,Primary
RIO  TINTO ZHOMBE,Secondary
RIO TINTO,Secondary
RIVER BLOCK,Primary
RIVER RANCH,Primary
RIVER VALLEY,Primary
RIVERDALE,Primary
RIVERLEA,Primary
RIVERS,Primary
RIVERSDALE,Primary
RIVERSIDALE,Secondary
RIVERSIDE,Primary
RIVERSIDE,Secondary
RIVERSIDE,Primary
RIVERSIDE,Primary
RIVERSIDE STIMULATION CEN,Primary
RIVERTON ACADEMY,Secondary
RIVERTON ACADEMY,Primary
ROBERT SINYOKA,Primary
ROBERT TREDGOLD,Primary
ROCKBAR,Primary
ROCKFORD,Primary
ROGATE,Primary
ROMOREHOTO,Primary
ROMOREHOTO,Secondary
RONDOR,Primary
RONGA,Primary
RONGA RONGA,Primary
RONGWE ,Secondary
ROOSEVELT,Secondary
ROSCOMMON,Primary
ROSETTA RUST,Primary
ROSETTA RUST SEC,Secondary
ROTA,Secondary
ROTA,Primary
ROWA,Secondary
ROWA,Primary
ROYDEN,Primary
ROYDEN,Secondary
RUBATSIRO,Primary
RUBWERUCHENA,Primary
RUBWERUCHENA,Secondary
RUCHANYU,Primary
RUCHANYU,Secondary
RUCHERA,Secondary
RUCHERA,Primary
RUDA,Primary
RUDAWIRO,Secondary
RUDAWIRO,Primary
RUDHANDA,Primary
RUDHANDA,Secondary
RUFARO,Primary
RUFARO,Secondary
RUFARO,Secondary
RUFARO,Secondary
RUFARO (KASANGO),Secondary
RUFARO PRIMARY,Primary
RUGARE,Primary
RUGORA,Primary
RUGOYI ST LUCY,Primary
RUHWERUMWE(Kadzunge),Secondary
RUJEKO,Primary
RUJEKO,Primary
RUJEKO,Secondary
RUJEKO,Secondary
RUJEKO PRIMARY,Primary
RUKANDA,Primary
RUKANGARE,Primary
RUKANGE,Primary
RUKARIRO,Primary
RUKARIRO,Secondary
RUKAU,Secondary
RUKAU,Primary
RUKOBA,Primary
RUKOBA,Secondary
RUKONDE,Primary
RUKOPE,Primary
RUKOVO,Secondary
RUKUDZO,Primary
RUKUMA,Secondary
RUKUNGUHWE,Primary
RUKURURWI,Primary
RUKWEZA,Primary
RUKWEZA,Secondary
RUMANJE,Primary
RUMANO,Primary
RUMHIZHA,Secondary
RUMINYA,Secondary
RUMWANDA,Secondary
RUMWANDA PRIMARY,Primary
RUNDE,Primary
RUNENE,Primary
RUNENE SEC,Secondary
RUNESU PRIMARY,Primary
RUNGAI PRIMARY,Primary
RUNHENGU,Primary
RUNWA,Primary
RUNYARARO,Primary
RUNYARARO,Primary
RUPANGE,Primary
RUPANGE,Primary
RUPANGE ,Secondary
RUPARE HIGH,Secondary
RUPATI PRIMARY,Primary
RUPEMBA,Primary
RUPEPWE,Primary
RUPERE,Primary
RUPFUNDE,Primary
RUPINDA,Secondary
RUPINDA,Primary
RUPIRI,Secondary
RUPIRI PRIMARY,Primary
RUSAMBO,Secondary
RUSAMBO,Primary
RUSAZA,Primary
RUSERE,Secondary
RUSERE PRIMARY,Primary
RUSHANGARUMWE,Primary
RUSHANGARUMWE,Primary
RUSHINGA,Primary
RUSHINGA HIGH,Secondary
RUSHUMBE,Primary
RUSIBE,Primary
RUSIKE,Secondary
RUSIKE,Primary
RUSIKE,Primary
RUSITU,Secondary
RUSITU VALLEY PAIDAMOYO (,Primary
RUSSELL,Primary
RUSTINGTON,Primary
RUSUNUNGUKO,Primary
RUSUNUNGUKO,Primary
RUSUNUNGUKO,Secondary
RUSUNUNGUKO,Primary
RUSUNUNGUKO,Secondary
RUSUNUNGUKO,Primary
RUSUNUNGUKO,Primary
RUSUNUNGUKO,Primary
RUSUNUNGUKO,Secondary
RUSUNUNGUKO,Primary
RUSUNUNGUKO  PRIMARY,Primary
RUSVINGE,Primary
RUSVINGE,Primary
RUSVINGO,Primary
RUSVINGO,Secondary
RUSVINGO  PRIMARY,Primary
RUT I ,Secondary
RUTANDARE PRIM,Primary
RUTANHIRA,Secondary
RUTANHIRA,Primary
RUTARA,Primary
RUTARA,Secondary
RUTEDZE PRIMARY,Primary
RUTENDO,Primary
RUTENDO,Secondary
RUTENDO,Secondary
RUTENDO GOVERNMENT,Primary
RUTENGA,Primary
RUTENGA,Secondary
RUTENGENI,Primary
RUTI ,Primary
RUTOPE (CHINDOTWE),Secondary
RUTSATE,Primary
RUTUKA,Primary
RUTUNGA,Primary
RUUKE ST CYPRIAN,Primary
RUURA,Primary
RUURAUGWI,Primary
RUVABVU,Primary
RUVANGWE,Primary
RUVHENEKO,Primary
RUVHENEKO,Primary
RUVHURE,Secondary
RUVIMBO,Primary
RUVIMBO,Primary
RUVIMBO SPECIAL,Primary
RUVUZHE,Primary
RUWA,Primary
RUWANGWE ,Secondary
RUWANI,Secondary
RUWANI,Primary
RUWARE,Primary
RUWARE,Primary
RUWEDZA,Primary
RUWEDZA B  PRY,Primary
RUWINGA,Primary
RUWOMBWE,Secondary
RUYA,Primary
RUYA,Primary
RUYA ADVENTIST,Secondary
RUZAMBU PRIMARY,Primary
RUZAWI,Primary
RUZENGWE,Secondary
RUZIVO,Primary
RUZOGWE,Primary
RWAMBA,Primary
RWAMBIWA,Primary
RWAVAMUTANGWI,Primary
RWEHANGA,Primary
RWENHOMBO,Primary
RWERE,Primary
RWIZI GAVAZA,Secondary
RYDINGS,Primary
S.O.S.HERMANN GMEINER,Primary
SABA,Primary
SABABA,Primary
SABALA,Primary
SABI,Primary
SABI VALLEY,Primary
SABIWA,Secondary
SABIWA,Primary
SABLE     HEIGHTS,Primary
SABLE RANCH PRIMARY,Primary
SABVURE,Primary
SACHIWO,Primary
SACRED  HEART  OF JESUS,Primary
SACRED HEART,Secondary
SACRED HEART,Primary
SACRED HEART,Primary
SADOMA,Primary
SADOMA EXT CHIPO,Primary
SADOMA EXTENSION,Secondary
SADOMBA,Primary
SADZA,Secondary
SADZA,Primary
SADZANGWENA,Primary
SADZE,Primary
SADZIWA,Primary
SAGAMBE,Secondary
SAGAMBE,Primary
SAGONDA,Primary
SAGONDA,Primary
SAGWARI,Secondary
SAHUMANI,Primary
SAHUMANI,Secondary
SAKAROMBE,Primary
SAKUBVA,Primary
SAKUBVA 1,Secondary
SAKUBVA 2 (RUSHINGO),Secondary
SAKUINJE,Primary
SALE CAMP,Primary
SALLY MUGABE HEIGHTS,Primary
SAMAHURU ,Secondary
SAMAHURU SDA PRY,Primary
SAMAMBWA,Secondary
SAMAMBWA,Primary
SAMANGA,Primary
SAMANYANGA,Primary
SAMANYIKA,Primary
SAMARINGA,Primary
SAMARINGA,Secondary
SAMATHONGA,Primary
SAMATINHA,Primary
SAMATINHA,Secondary
SAMBA  - (MAPFUPAAMUKA),Secondary
SAMENDE PRIMARY,Primary
SAMHUTSA,Secondary
SAMHUTSA,Primary
SAMLODI,Primary
SAMPAKARUMA,Secondary
SAMPAKARUMA,Primary
SAMU,Secondary
SAMU ,Primary
SAMURIWO,Primary
SAMUTETE (ST MACHAEL,Primary
SANANGWE,Primary
SANDARA,Primary
SANDAWANA,Primary
SANDAWANA MINE,Primary
SANDO,Primary
SANDRINGHAM,Primary
SANDRINGHAM,Secondary
SANDRINGHAM,Primary
SANGA ,Primary
SANGOJENA,Primary
SANGULUBE,Primary
SANGULUBE  SEC,Secondary
SANGWE,Secondary
SANGWE,Primary
SANHANI,Primary
SANKONJANA,Primary
SANYAMAROPA,Primary
SANYATI BAPTIST,Primary
SANYATI BAPTIST HIGH,Secondary
SANYATI SEC,Secondary
SANYE,Primary
SANZAGURU,Secondary
SANZUKWI,Primary
SANZUKWI,Secondary
SANZVENGA,Primary
SAPA,Primary
SAPA,Secondary
SAPARANYAMBUYA,Primary
SARAHURU,Primary
SARUKWEZA,Primary
SARUWE,Secondary
SARUWE JUNIOR,Primary
SASAME,Primary
SASEDZA,Primary
SASIKARITANDA ,Secondary
SASULA,Primary
SATENGWE,Primary
SAUNYAMA,Primary
SAVANNAH,Primary
SAVANNAH,Primary
SAVARANDA,Primary
SAWI,Primary
SAWI (GWARISONDE),Secondary
SAWIRANGWANDA,Primary
SAWIRANGWANDA,Secondary
SAWMILLS PRIMARY,Primary
SAWMILLS SEC,Secondary
SAYI,Secondary
SAYI,Primary
SAZAUME,Primary
SAZIYABANA,Primary
SCAFELL,Primary
SCOTSDALE,Primary
SEANGA ,Primary
SEBAKWE,Primary
SEBANANI,Primary
SEBHUMANE,Primary
SEBOZA,Primary
SEBUNGWE MOUTH PRIMARY,Primary
SEDZE,Primary
SEFULA PRIMARY,Primary
SEKE,Secondary
SEKE,Primary
SEKE  5  BUDIRIRAI PRI,Primary
SEKE  6  DZIDZAI   PRIM,Primary
SEKE  8   VIMBAI  PRIM,Primary
SEKE  I  HIGH,Secondary
SEKE 2 HIGH,Secondary
SEKE 3 HIGH,Secondary
SEKE 4 HIGH,Secondary
SEKE 5 HIGH,Secondary
SEKE 6 HIGH,Secondary
SEKE 7 PRIM,Primary
SEKE ELEVEN,Primary
SEKE MHURIIMWE ,Secondary
SELBORNE,Primary
SELBORNE ROUTLEDGE,Primary
SELIMA,Primary
SELIMA,Secondary
SELONGA,Primary
SELONGA,Secondary
SELOUS TOBACCO,Primary
SELUKWE,Primary
SELUKWE PEAK,Primary
SEMBEULE,Primary
SEMUKELENI,Primary
SENGA,Secondary
SENGA ,Primary
SENGAI ,Primary
SENGEZANE,Primary
SENGEZI,Primary
SENGEZI,Primary
SENGEZI,Secondary
SENGWA,Primary
SENGWE,Primary
SENGWE,Primary
SENGWE  SEC,Secondary
SENKWAZI ST PAULS ,Primary
SENONDO,Primary
SENZANGAKHONA,Primary
SERIMA,Secondary
SESEMBA,Primary
SETSHANKE,Primary
SETSHANKE,Secondary
SEULA,Secondary
SEULA,Primary
SEVAKA,Primary
SHABA,Primary
SHABANI,Primary
SHABANIE MINE,Primary
SHABULA,Primary
SHACKLETON,Primary
SHAGARI ,Primary
SHAKASHE,Primary
SHAKAVANHU,Primary
SHAKE,Primary
SHALE,Primary
SHALE,Secondary
SHALOM,Primary
SHALOM SECONDARY,Secondary
SHAMBA,Primary
SHAMBA,Primary
SHAMBA,Primary
SHAMBAVARUNGU,Primary
SHAMU,Secondary
SHAMU,Primary
SHAMVA,Primary
SHAMVA LOW DENSITY,Primary
SHAMVA SECONDARY,Secondary
SHANGANI,Primary
SHANGANI,Secondary
SHANGURE,Primary
SHANGWE,Primary
SHAPE,Primary
SHARARA,Secondary
SHARARA,Primary
SHARAUDE ,Primary
SHARON,Primary
SHARON COHEN SPECIAL,Primary
SHASHANE,Primary
SHASHANE ,Secondary
SHASHE,Primary
SHASHI,Primary
SHASHI TSHIMIMILE,Secondary
SHASHI VIEW,Primary
SHAURO,Primary
SHAYAMAVHUDZI,Primary
SHAZHAUME,Primary
SHEBA,Primary
SHEBA,Primary
SHEKWA,Primary
SHEKWA,Secondary
SHENI,Primary
SHENJERE ,Primary
SHERENJE,Secondary
SHERENJE,Primary
SHERUKURU,Secondary
SHERUKURU,Primary
SHERWOOD,Primary
SHERWOOD,Secondary
SHERWOOD PARK,Primary
SHIKU,Primary
SHINDI,Secondary
SHINDI PRIMARY,Primary
SHINGA,Secondary
SHINGA,Primary
SHINGAI GOVERNMENT,Primary
SHINGAYI,Primary
SHINGAYI,Primary
SHINGIRAYI,Primary
SHINGIRIRAI,Primary
SHINGIRIRAI,Primary
SHINGIRIRAI,Primary
SHINGIRIRAYI,Secondary
SHINGWIRI,Primary
SHINJA,Primary
SHINJA 'B' MUTSAMVU PRY,Primary
SHIRI,Primary
SHIRICHENA,Primary
SHIRIYEDENGA,Primary
SHONGAMITI,Secondary
SHONGANISO PRIMARY,Primary
SHOPO,Primary
SHREWSBURY,Primary
SHUMAGANGE,Primary
SHUMBA ,Primary
SHUMBA PRIMARY,Primary
SHUMBAHAINYARI,Secondary
SHUMBAIRERWA,Primary
SHUMBAIRERWA,Secondary
SHUMBASHAVA,Primary
SHUMBAYAONDA,Primary
SHUNDURE,Secondary
SHUNDURE,Primary
SHUNGU,Secondary
SHUPA,Primary
SHURUGWI NO2,Secondary
SHUTU,Primary
SHUTU,Secondary
SIABUWA ,Primary
SIABUWA SEC,Secondary
SIACHILABA,Primary
SIACHILABA,Secondary
SIADINDI,Primary
SIAKOBVU,Primary
SIAMUPA,Primary
SIANSALI PRIMARY,Primary
SIANSUNDU,Primary
SIANSUNDU SEC,Secondary
SIANUNGU,Primary
SIANYANGA,Primary
SIBAMBENE SEC,Secondary
SIBANESEZWE,Primary
SIBANGANI,Primary
SIBANGANI,Secondary
SIBANGANI ST XAVIER,Primary
SIBANTUBANYE,Primary
SIBHATA SECONDARY,Secondary
SIBOLISE,Primary
SIBOMVU,Secondary
SIBONA,Primary
SIBONA,Secondary
SIBOZA,Primary
SIBUJULU,Primary
SIBULA,Primary
SIBULA ,Secondary
SIBUNDILE,Primary
SICHITUMBA  PRIMARY,Primary
SICHONGO,Primary
SIDAKENI,Secondary
SIDAKENI PRY,Primary
SIDINDA,Primary
SIDINGULWAZI,Primary
SIDZIBE,Primary
SIDZIBE SEC SCHOOL,Secondary
SIGANDA,Primary
SIGANDA ,Secondary
SIGARO,Primary
SIGITI,Primary
SIGOLA,Primary
SIGOMBE,Primary
SIGONDE,Primary
SIGONDE SEC,Secondary
SIHANDE,Primary
SIHAZELA,Primary
SIHLENGENI,Primary
SIHLENGENI,Secondary
SIHLENGENI,Primary
SIHWABA,Primary
SIJAUKE,Primary
SIJAUKE SECONDARY,Secondary
SIKABELA PRY,Primary
SIKANYISO,Primary
SIKATI,Primary
SIKATO PRIMARY,Primary
SIKENTE,Primary
SIKENTE ,Secondary
SIKHATHINI,Secondary
SIKHOBO,Primary
SIKHOBOKHOBO,Primary
SIKHOVENI,Secondary
SIKHOVENI,Primary
SIKHULILE,Secondary
SIKOMBINGO,Secondary
SIKOMBINGO ,Primary
SIKOMENA 2,Primary
SIKOMENA CENTRE,Primary
SIKONA,Primary
SIKUMBA TSHOKOTSHE,Primary
SIKUMBI,Primary
SIKWITI,Secondary
SIKWITI,Primary
SILAWA,Primary
SILIKWE,Primary
SILIMA,Primary
SILOBELA,Secondary
SILOBI,Primary
SILOBI,Secondary
SILONKWE,Primary
SILOZWE,Primary
SILOZWE,Secondary
SILVEIRA HIGH,Secondary
SILVERHILLS,Primary
SILVERMOON TAKUNDA,Primary
SILVERSTROOM,Primary
SILWANE,Primary
SIMAKADE,Primary
SIMALIZA,Primary
SIMANA,Primary
SIMANA,Secondary
SIMANGANI,Primary
SIMANYANE,Primary
SIMATELELE,Secondary
SIMATELELE ,Primary
SIMBALA PRIMARY,Primary
SIMBANEGAVI,Primary
SIMBAREDENGA,Primary
SIMBAREDENGA,Secondary
SIMBAREVANHU HIGH,Secondary
SIMBE,Primary
SIMBO,Secondary
SIMBO,Primary
SIMBUMBUMBI,Secondary
SIMBUMBUMBU,Primary
SIMCHEMBU,Secondary
SIMCHEMBU 1,Primary
SIMCHEMBU 11,Primary
SIMCHEMBU 2,Secondary
SIMON MAZORODZE ,Secondary
SIMOONA,Secondary
SIMOONA ESTATE,Primary
SIMPANE,Primary
SIMPATI,Primary
SIMUDZAI,Primary
SIMUDZIRAI PRIMARY,Primary
SIMUKAI,Primary
SIMUKAI,Primary
SIMUKAI,Secondary
SIMUKAI,Primary
SIMUNYU,Primary
SINAKOMA,Secondary
SINAMAGONDE PRIMARY,Primary
SINAMATELLA,Primary
SINAMI,Primary
SINAMPANDE,Primary
SINAMPANDE,Secondary
SINAMSANGA,Secondary
SINAMSANGA PRIMARY,Primary
SINAMWENDA ,Primary
SINANSENGWE,Secondary
SINANSENKWE PRIMARY,Primary
SINGENI,Primary
SINGENI ,Secondary
SINGWAMBIZI,Primary
SINGWANGO,Secondary
SINGWANGO  1,Primary
SINGWANGO  2,Primary
SINGWANGOMBE,Primary
SINKAMASWE,Primary
SINKUKWE,Primary
SINOIA,Primary
SINOTSI,Primary
SINQOBILE,Primary
SINQOBILE ,Primary
SIPEMBA,Primary
SIPEPA,Primary
SIPEPA SEC,Secondary
SIPHEZINI,Primary
SIPHONGWENI,Primary
SIPOPOMA,Primary
SIR ELIAS OF CHIEDZA,Primary
SIR HUMPHREY GIBBS,Primary
SIR HUMPHREY GIBBS,Primary
SIR JOHN KENEDY ,Primary
SIR ROY WELENSKY,Primary
SIR WILFRED ANSON,Primary
SISHAWE,Primary
SISSYVALE,Primary
SITEZI,Primary
SITEZI,Secondary
SIVALO,Primary
SIVANGA,Primary
SIVOMO,Primary
SIVOMO ,Secondary
SIVU,Primary
SIVUMA / LYNOS,Primary
SIWAZI,Primary
SIWAZI HIGH,Secondary
SIYAHOKWE HIGH,Secondary
SIYALIMA,Primary
SIYAMAGOZA SEC,Secondary
SIYANGAYA,Primary
SIYAPHAMBILI,Secondary
SIYAZAMA,Primary
SIYAZAMA,Secondary
SIYEZI ,Primary
SIYOKA,Secondary
SIZALENDABA,Secondary
SIZANANI,Primary
SIZANE,Secondary
SIZEMBA,Secondary
SIZEMBA PRIMARY,Primary
SIZEZE,Primary
SIZINDA,Secondary
SIZIPHILE PRIMARY,Primary
SK SECONDARY MOYO/NSINDI,Secondary
SKIDDAW,Secondary
SKOPO (SDA) ,Secondary
SKOPO SDA,Primary
SLAUGHTER,Primary
SOBENDLE,Primary
SOBUKHAZI ,Secondary
SODBURY,Primary
SODBURY,Secondary
SOGWALA,Primary
SOHWE,Primary
SOHWE,Secondary
SOJINI SEC,Secondary
SOLUSI,Primary
SOLUSI  ADVENTIST   HIGH ,Secondary
SOLUSWE,Primary
SOMA,Primary
SOMA,Secondary
SOMABHULA ,Primary
SOMAKWILILI,Primary
SOMALALA ,Primary
SOMALALA RUJEKO,Secondary
SOMANKANTANA,Primary
SOMANKONYANE SEC,Secondary
SOMAPANI ,Primary
SOMERSET,Primary
SOMGOLO ,Primary
SOMHLANGA,Primary
SOMLIMO,Primary
SOMOZA,Primary
SOMPHAKATHI ,Primary
SOMTHANYELO,Primary
SOMVUBU ,Secondary
SONE,Primary
SONGALALO,Primary
SONGALALO SECONDARY,Secondary
SONGWA,Secondary
SONGWA PRIMARY,Primary
SONKWA HILL,Primary
SONTALA,Secondary
SONTALA,Primary
SORO ,Primary
SOS HERMANN GMEINER,Secondary
SOS MAIZELANDS,Primary
SOS MAIZELANDS,Secondary
SOSERA,Primary
SOTI SOURCE,Secondary
SOUTH EASTERN COLLE,Secondary
SOUTHDOWN,Primary
SOUTHERN AFRICA INTERNATI,Primary
SOUTHERTON,Primary
SOUTHHILL,Primary
SOUTHLAWN,Primary
SOUTHLEA PARK,Primary
SOUTHLEA PARK ,Secondary
SOVONDO,Primary
SOWA,Primary
SPRING,Primary
SPRINGVALE HOUSE,Primary
ST   PATRICKS,Secondary
ST  ALBAN,Secondary
ST  BERNARD,Secondary
ST  BERNARDS NYATSAMBO,Primary
ST  CLAVER NYIKA,Primary
ST  FAITH,Secondary
ST  JOHNS  CHIFAMBA,Secondary
ST .ALBANS,Secondary
ST .PHILLIPS MAGWENYA,Primary
ST AIDANS,Primary
ST ALBAN,Primary
ST ALBANS,Primary
ST ALBANS,Primary
ST ALOIS CHIDHAU,Primary
ST AMBROSE MATIBI,Primary
ST ANDREW'S CHIPASHU,Primary
ST ANDREWS CORSINI,Primary
ST ANNA,Secondary
ST ANNA,Primary
ST ANNA MERE,Primary
ST ANNES (GOTO),Secondary
ST ANNES GOTO,Primary
ST ANN'S SADZA,Primary
ST ANTHONY,Primary
ST ANTHONY,Secondary
ST ANTHONY ZVIDHURI,Primary
ST ANTHONYS MADHEU,Primary
ST ANTONY'S ZVIDHURI,Secondary
ST AUGUSTINE,Secondary
ST AUGUSTINE,Secondary
ST AUGUSTINE,Primary
ST AUGUSTINE CHAPWANYA,Primary
ST BARBARA,Secondary
ST BARBARAS,Primary
ST BARNABAS (MADZIMBABWE),Secondary
ST BARNABAS CHIRAU,Primary
ST BARNABAS USHE,Primary
ST BASIL CHIBIKIRA,Primary
ST BENEDICTS,Secondary
ST BERNARD,Primary
ST BERNARD,Primary
ST BERNARDS,Secondary
ST BERNARDS,Primary
ST BONIFACE,Secondary
ST BONIFACE TARE,Primary
ST CASSIAN,Secondary
ST CATHRINE CHIMATIRA,Primary
ST CHAD MAPUMBU,Primary
ST CHARLES,Primary
ST CHARLES LWANGA,Secondary
ST CHARLES MAVHUDZI,Secondary
ST CHARLES SEC,Secondary
ST CHRISTOPHER,Primary
ST CHRISTOPHERS,Primary
ST CLARES,Primary
ST CLEMENTS,Primary
ST COLUMBAS,Primary
ST COLUMBUS,Secondary
ST COLUMBUS,Primary
ST COLUMBUS,Secondary
ST CUTHBETHS MSORO,Primary
ST CYPRIANS,Primary
ST DAVID,Secondary
ST DAVID'S BONDA,Primary
ST DAVIDS NYANDORO,Secondary
ST DAVID'S NYANDORO,Primary
ST DOMINIC,Secondary
ST DOMINIC NORA,Primary
ST DOMINIC'S,Secondary
ST DOMINICS CHISHAWASHA,Secondary
ST ERIC,Secondary
ST ERIC,Primary
ST FAITH NYOKANDOVE,Primary
ST FAITH'S,Primary
ST FRANCIS,Secondary
ST FRANCIS,Primary
ST FRANCIS MATANGA,Primary
ST FRANCIS OF ASSISI,Secondary
ST FRANCIS PETER HOUSE,Primary
ST FRANCIS PRIMARY,Primary
ST FRANCIS RC,Primary
ST FRANCIS UDEBWE,Primary
ST FRANCIS XAVIER,Primary
ST GABRIEL NYUNDO,Primary
ST GEORGE,Primary
ST GEORGES,Primary
ST GEORGES (ZVEMBIRA),Secondary
ST GEORGES MBUNDIRE,Primary
ST GEORGES MUCHENA,Primary
ST GILES,Primary
ST GILES HIGH,Secondary
ST HENRY,Primary
ST HENRY CHIKURUMADZIWA,Secondary
ST HUGHES USHEWOKUNZE,Secondary
ST HUGH'S USHEWOKUNZE,Primary
ST IGNATIUS,Primary
ST IGNATIUS COLLEGE,Secondary
ST IGNATIUS MAGADZIRE,Primary
ST IGNATIUS NYATSAMBO,Primary
ST JAMES CHIVAMBA,Secondary
ST JAMES CHIVAMBA,Primary
ST JAMES CRAIG,Primary
ST JAMES MAMINA,Primary
ST JAMES MUSENA,Primary
ST JAMES MUZAMBI,Primary
ST JAMES NYAMUPARA,Primary
ST JAMES ZONGORO,Secondary
ST JAMES ZONGORO,Primary
ST JODOKUS,Primary
ST JOHN,Primary
ST JOHN MAPFUMO,Primary
ST John MUPANGURI PRY,Primary
ST JOHNS,Secondary
ST JOHN'S  MABVENGWA (MT.,Secondary
ST JOHNS CHIFAMBA,Primary
ST JOHNS KAVUNIKWA,Primary
ST JOHNS MANINGA,Primary
ST JOHNS MATARUTSE,Primary
ST JOHN'S MATSVAI,Primary
ST JOHNS THE APOSTLE,Secondary
ST JOHNS WESTONBANK,Primary
ST JOSEPH  MADHANHA,Primary
ST JOSEPH (MUTARE),Primary
ST JOSEPH CHISHAWASHA,Primary
ST JOSEPH MUPEREKI,Primary
ST Joseph RUSAPE,Primary
ST JOSEPH TONGOONA,Secondary
ST JOSEPHINE BAKHITA,Primary
ST JOSEPHS,Primary
St JOSEPHS,Primary
ST JOSEPH'S,Secondary
ST JOSEPH'S,Secondary
ST JOSEPHS HIGH SCHOOL,Secondary
ST JOSEPHS MABURUTSE,Primary
ST JOSEPHS MUNZVERENGI,Primary
ST JOSEPHS MUNZVERENGI,Secondary
ST JUDE,Primary
ST JUDES  MHAZHE,Secondary
ST JUDES PRY,Primary
ST KILIAN'S PRY,Primary
ST KILLIAN'S,Secondary
ST KIZITO GUMUNYU,Primary
ST KIZITO MAKAURE,Primary
ST LIOBAS MARINGAMBIRE,Primary
ST LUCY,Primary
ST LUCY MUKARATI,Primary
ST LUCY 'S GUKUTA ,Primary
ST LUDGER,Secondary
ST LUDGER,Primary
ST LUKES MAKONI PRY,Primary
ST MARGARET,Secondary
ST MARGARET CHIGODORA,Primary
ST MARIA,Primary
ST MARK,Secondary
ST MARK'S DIOCESAN PRIMAR,Primary
ST MARKS GONESO,Primary
ST MARKS NEUSO,Primary
ST MARNOCKS,Primary
ST MARNOCKS,Secondary
ST MARTIN,Primary
ST MARTINS,Secondary
ST MARTIN'S,Primary
